,application_id,appName,executor_Id,storage_memory,completedTasks_executors,totalDuration_executors(ms)
390,application_1545136550687_4557,RiskSparkJob$ - historical - measure_config_risk_HHS_2019_model,3,28670066688,7305,10470005
391,application_1545136550687_4532,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,2,19811696640,154,2022330
392,application_1545136550687_4532,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,driver,11758632960,0,0
393,application_1545136550687_4532,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,5,19811696640,154,1999882
394,application_1545136550687_4532,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,1,19811696640,438,3470239
395,application_1545136550687_4532,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,4,19811696640,433,3378181
396,application_1545136550687_4532,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,6,19811696640,453,3489181
397,application_1545136550687_4532,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,3,19811696640,450,3485549
398,application_1545136550687_4531,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,2,19811696640,465,3354718
399,application_1545136550687_4531,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,driver,11758632960,0,0
400,application_1545136550687_4531,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,5,19811696640,92,1343248
401,application_1545136550687_4531,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,1,19811696640,457,3343248
402,application_1545136550687_4531,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,4,19811696640,477,3503241
403,application_1545136550687_4531,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,6,19811696640,94,1386059
404,application_1545136550687_4531,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,3,19811696640,457,3329130
405,application_1545136550687_4530,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,2,19811696640,439,3258576
406,application_1545136550687_4530,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,driver,11758632960,0,0
407,application_1545136550687_4530,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,5,19811696640,132,1670169
408,application_1545136550687_4530,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,1,19811696640,444,3384466
409,application_1545136550687_4530,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,4,19811696640,452,3289140
410,application_1545136550687_4530,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,6,19811696640,131,1672101
411,application_1545136550687_4530,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,3,19811696640,444,3236719
412,application_1545136550687_4529,MeasureSparkJob$ - historical - measure_config_utilization_disney_2018,2,19811696640,461,3642321
413,application_1545136550687_4529,MeasureSparkJob$ - historical - measure_config_utilization_disney_2018,driver,11758632960,0,0
414,application_1545136550687_4529,MeasureSparkJob$ - historical - measure_config_utilization_disney_2018,5,19811696640,88,1429199
415,application_1545136550687_4529,MeasureSparkJob$ - historical - measure_config_utilization_disney_2018,1,19811696640,463,3547779
416,application_1545136550687_4529,MeasureSparkJob$ - historical - measure_config_utilization_disney_2018,4,19811696640,471,3802130
417,application_1545136550687_4529,MeasureSparkJob$ - historical - measure_config_utilization_disney_2018,6,19811696640,84,1372814
418,application_1545136550687_4529,MeasureSparkJob$ - historical - measure_config_utilization_disney_2018,3,19811696640,472,3608452
419,application_1545136550687_4509,MeasureSparkJob$ - historical - measure_config_util_mssp_2019,driver,11758632960,0,0
420,application_1545136550687_4509,MeasureSparkJob$ - historical - measure_config_util_mssp_2019,5,19811696640,705,21316968
421,application_1545136550687_4509,MeasureSparkJob$ - historical - measure_config_util_mssp_2019,8,19811696640,507,19271824
422,application_1545136550687_4509,MeasureSparkJob$ - historical - measure_config_util_mssp_2019,7,19811696640,515,21443280
423,application_1545136550687_4509,MeasureSparkJob$ - historical - measure_config_util_mssp_2019,1,19811696640,789,26091509
424,application_1545136550687_4509,MeasureSparkJob$ - historical - measure_config_util_mssp_2019,6,19811696640,656,21272319
425,application_1545136550687_4509,MeasureSparkJob$ - historical - measure_config_util_mssp_2019,3,19811696640,779,23960800
426,application_1545136550687_4526,RiskSparkJob$ - historical - measure_config_risk_HHS_2018_model,2,28670066688,1494,4049761
427,application_1545136550687_4526,RiskSparkJob$ - historical - measure_config_risk_HHS_2018_model,driver,543227904,0,0
428,application_1545136550687_4526,RiskSparkJob$ - historical - measure_config_risk_HHS_2018_model,5,28670066688,483,1384482
429,application_1545136550687_4526,RiskSparkJob$ - historical - measure_config_risk_HHS_2018_model,1,28670066688,1491,4047856
430,application_1545136550687_4526,RiskSparkJob$ - historical - measure_config_risk_HHS_2018_model,4,28670066688,1002,2775600
431,application_1545136550687_4526,RiskSparkJob$ - historical - measure_config_risk_HHS_2018_model,6,28670066688,474,1379767
432,application_1545136550687_4526,RiskSparkJob$ - historical - measure_config_risk_HHS_2018_model,3,28670066688,1056,2769036
433,application_1545136550687_4508,MeasureSparkJob$ - historical - measure_config_util_mssp_2019,2,19811696640,8,191532
434,application_1545136550687_4508,MeasureSparkJob$ - historical - measure_config_util_mssp_2019,driver,11758632960,0,0
435,application_1545136550687_4508,MeasureSparkJob$ - historical - measure_config_util_mssp_2019,1,19811696640,7,103201
436,application_1545136550687_4508,MeasureSparkJob$ - historical - measure_config_util_mssp_2019,4,19811696640,7,98446
437,application_1545136550687_4508,MeasureSparkJob$ - historical - measure_config_util_mssp_2019,3,19811696640,7,98920
438,application_1545136550687_4506,RiskSparkJob$ - historical - measure_config_risk_HHS_2017_model,2,28670066688,15864,68379197
439,application_1545136550687_4506,RiskSparkJob$ - historical - measure_config_risk_HHS_2017_model,driver,543227904,0,0
440,application_1545136550687_4506,RiskSparkJob$ - historical - measure_config_risk_HHS_2017_model,12,28670066688,0,0
441,application_1545136550687_4506,RiskSparkJob$ - historical - measure_config_risk_HHS_2017_model,1,28670066688,16510,69191678
442,application_1545136550687_4506,RiskSparkJob$ - historical - measure_config_risk_HHS_2017_model,11,28670066688,0,0
443,application_1545136550687_4506,RiskSparkJob$ - historical - measure_config_risk_HHS_2017_model,4,28670066688,16400,68542618
444,application_1545136550687_4506,RiskSparkJob$ - historical - measure_config_risk_HHS_2017_model,3,28670066688,15583,69177216
445,application_1545136550687_4498,MeasureSparkJob$ - historical - measure_config_util_mssp_2019,driver,11758632960,0,0
446,application_1545136550687_4498,MeasureSparkJob$ - historical - measure_config_util_mssp_2019,7,19811696640,110,2687098
447,application_1545136550687_4498,MeasureSparkJob$ - historical - measure_config_util_mssp_2019,9,19811696640,33,2814396
448,application_1545136550687_4497,RiskSparkJob$ - historical - measure_config_risk_HHS_2018_model,driver,543227904,0,0
449,application_1545136550687_4497,RiskSparkJob$ - historical - measure_config_risk_HHS_2018_model,5,28670066688,15040,30775806
450,application_1545136550687_4497,RiskSparkJob$ - historical - measure_config_risk_HHS_2018_model,4,28670066688,16499,32916049
451,application_1545136550687_4497,RiskSparkJob$ - historical - measure_config_risk_HHS_2018_model,6,28670066688,16200,31141918
452,application_1545136550687_4497,RiskSparkJob$ - historical - measure_config_risk_HHS_2018_model,3,28670066688,16511,32360743
453,application_1545136550687_4469,MeasureSparkJob$ - historical - measure_config_util_mssp_2018,2,19811696640,1020,55020678
454,application_1545136550687_4469,MeasureSparkJob$ - historical - measure_config_util_mssp_2018,driver,11758632960,0,0
455,application_1545136550687_4469,MeasureSparkJob$ - historical - measure_config_util_mssp_2018,8,19811696640,303,17759460
456,application_1545136550687_4469,MeasureSparkJob$ - historical - measure_config_util_mssp_2018,4,19811696640,1092,54788137
457,application_1545136550687_4469,MeasureSparkJob$ - historical - measure_config_util_mssp_2018,9,19811696640,182,16195481
458,application_1545136550687_4469,MeasureSparkJob$ - historical - measure_config_util_mssp_2018,10,19811696640,184,16016812
459,application_1545136550687_4469,MeasureSparkJob$ - historical - measure_config_util_mssp_2018,3,19811696640,797,56004698
460,application_1545136550687_4470,RiskSparkJob$ - historical - measure_config_risk_HHS_2018_model,2,28670066688,3705,34337409
461,application_1545136550687_4470,RiskSparkJob$ - historical - measure_config_risk_HHS_2018_model,driver,543227904,0,0
462,application_1545136550687_4470,RiskSparkJob$ - historical - measure_config_risk_HHS_2018_model,5,28670066688,2654,28846060
463,application_1545136550687_4470,RiskSparkJob$ - historical - measure_config_risk_HHS_2018_model,1,28670066688,3549,33917811
464,application_1545136550687_4470,RiskSparkJob$ - historical - measure_config_risk_HHS_2018_model,4,28670066688,2913,32153859
465,application_1545136550687_4470,RiskSparkJob$ - historical - measure_config_risk_HHS_2018_model,6,28670066688,2584,28771331
466,application_1545136550687_4470,RiskSparkJob$ - historical - measure_config_risk_HHS_2018_model,3,28670066688,3063,32191180
467,application_1545136550687_4467,MeasureSparkJob$ - historical - measure_config_util_mssp_2018,driver,11758632960,0,0
468,application_1545136550687_4467,MeasureSparkJob$ - historical - measure_config_util_mssp_2018,12,19811696640,2,70785
469,application_1545136550687_4467,MeasureSparkJob$ - historical - measure_config_util_mssp_2018,11,19811696640,0,0
470,application_1545136550687_4467,MeasureSparkJob$ - historical - measure_config_util_mssp_2018,4,19811696640,315,8563347
471,application_1545136550687_4467,MeasureSparkJob$ - historical - measure_config_util_mssp_2018,14,19811696640,0,0
472,application_1545136550687_4467,MeasureSparkJob$ - historical - measure_config_util_mssp_2018,10,19811696640,0,0
473,application_1545136550687_4467,MeasureSparkJob$ - historical - measure_config_util_mssp_2018,13,19811696640,0,0
474,application_1545136550687_4466,RiskSparkJob$ - historical - measure_config_risk_HHS_2018_model,2,28670066688,2061,22919382
475,application_1545136550687_4466,RiskSparkJob$ - historical - measure_config_risk_HHS_2018_model,driver,543227904,0,0
476,application_1545136550687_4466,RiskSparkJob$ - historical - measure_config_risk_HHS_2018_model,1,28670066688,2172,22790047
477,application_1545136550687_4466,RiskSparkJob$ - historical - measure_config_risk_HHS_2018_model,4,28670066688,2214,22892469
478,application_1545136550687_4466,RiskSparkJob$ - historical - measure_config_risk_HHS_2018_model,3,28670066688,2193,22889881
479,application_1545136550687_4465,RiskSparkJob$ - historical - measure_config_risk_HHS_2017_model,driver,543227904,0,0
480,application_1545136550687_4465,RiskSparkJob$ - historical - measure_config_risk_HHS_2017_model,5,28670066688,896,8147326
481,application_1545136550687_4465,RiskSparkJob$ - historical - measure_config_risk_HHS_2017_model,8,28670066688,751,6415722
482,application_1545136550687_4465,RiskSparkJob$ - historical - measure_config_risk_HHS_2017_model,7,28670066688,825,6371504
483,application_1545136550687_4465,RiskSparkJob$ - historical - measure_config_risk_HHS_2017_model,1,28670066688,1974,13673397
484,application_1545136550687_4465,RiskSparkJob$ - historical - measure_config_risk_HHS_2017_model,6,28670066688,925,8139483
485,application_1545136550687_4465,RiskSparkJob$ - historical - measure_config_risk_HHS_2017_model,9,28670066688,434,4033162
486,application_1545136550687_4464,MeasureSparkJob$ - historical - measure_config_util_mssp_2018,2,19811696640,402,6370213
487,application_1545136550687_4464,MeasureSparkJob$ - historical - measure_config_util_mssp_2018,driver,11758632960,0,0
488,application_1545136550687_4464,MeasureSparkJob$ - historical - measure_config_util_mssp_2018,1,19811696640,402,7595077
489,application_1545136550687_4464,MeasureSparkJob$ - historical - measure_config_util_mssp_2018,11,19811696640,21,665363
490,application_1545136550687_4464,MeasureSparkJob$ - historical - measure_config_util_mssp_2018,4,19811696640,202,7359587
491,application_1545136550687_4464,MeasureSparkJob$ - historical - measure_config_util_mssp_2018,10,19811696640,21,807224
492,application_1545136550687_4463,MeasureSparkJob$ - historical - measure_config_util_mssp_2018,2,19811696640,6,2062
493,application_1545136550687_4463,MeasureSparkJob$ - historical - measure_config_util_mssp_2018,driver,11758632960,0,0
494,application_1545136550687_4463,MeasureSparkJob$ - historical - measure_config_util_mssp_2018,5,19811696640,6,2070
495,application_1545136550687_4463,MeasureSparkJob$ - historical - measure_config_util_mssp_2018,1,19811696640,6,3803
496,application_1545136550687_4463,MeasureSparkJob$ - historical - measure_config_util_mssp_2018,4,19811696640,6,1874
497,application_1545136550687_4463,MeasureSparkJob$ - historical - measure_config_util_mssp_2018,6,19811696640,6,2049
498,application_1545136550687_4463,MeasureSparkJob$ - historical - measure_config_util_mssp_2018,3,19811696640,6,1861
499,application_1545136550687_4448,DeduplicatorSparkJob$ - complete,driver,15785164800,0,0
500,application_1545136550687_4448,DeduplicatorSparkJob$ - complete,12,23838228480,53,3979358
501,application_1545136550687_4448,DeduplicatorSparkJob$ - complete,7,23838228480,1138,50103203
502,application_1545136550687_4448,DeduplicatorSparkJob$ - complete,1,23838228480,1198,49956656
503,application_1545136550687_4448,DeduplicatorSparkJob$ - complete,11,23838228480,51,3844427
504,application_1545136550687_4448,DeduplicatorSparkJob$ - complete,4,23838228480,1264,50239828
505,application_1545136550687_4448,DeduplicatorSparkJob$ - complete,9,23838228480,526,25481726
506,application_1545136550687_4448,DeduplicatorSparkJob$ - complete,10,23838228480,576,25477619
507,application_1545136550687_4448,DeduplicatorSparkJob$ - complete,13,23838228480,57,3736047
508,application_1545136550687_4441,MeasureSparkJob$ - historical - measure_config_util_mssp_2018,2,19811696640,149,10276088
509,application_1545136550687_4441,MeasureSparkJob$ - historical - measure_config_util_mssp_2018,driver,11758632960,0,0
510,application_1545136550687_4441,MeasureSparkJob$ - historical - measure_config_util_mssp_2018,5,19811696640,118,9715412
511,application_1545136550687_4441,MeasureSparkJob$ - historical - measure_config_util_mssp_2018,1,19811696640,146,10198082
512,application_1545136550687_4441,MeasureSparkJob$ - historical - measure_config_util_mssp_2018,4,19811696640,141,10000547
513,application_1545136550687_4441,MeasureSparkJob$ - historical - measure_config_util_mssp_2018,6,19811696640,129,9592836
514,application_1545136550687_4441,MeasureSparkJob$ - historical - measure_config_util_mssp_2018,3,19811696640,145,10158369
515,application_1545136550687_4440,MeasureSparkJob$ - historical - measure_config_util_mssp_2018,2,19811696640,0,0
516,application_1545136550687_4440,MeasureSparkJob$ - historical - measure_config_util_mssp_2018,driver,11758632960,0,0
517,application_1545136550687_4440,MeasureSparkJob$ - historical - measure_config_util_mssp_2018,1,19811696640,3,3023
518,application_1545136550687_4440,MeasureSparkJob$ - historical - measure_config_util_mssp_2018,4,19811696640,0,0
519,application_1545136550687_4440,MeasureSparkJob$ - historical - measure_config_util_mssp_2018,3,19811696640,0,0
520,application_1545136550687_4439,MeasureSparkJob$ - historical - measure_config_util_mssp_2018,2,19811696640,153,10097520
521,application_1545136550687_4439,MeasureSparkJob$ - historical - measure_config_util_mssp_2018,driver,11758632960,0,0
522,application_1545136550687_4439,MeasureSparkJob$ - historical - measure_config_util_mssp_2018,5,19811696640,114,9288531
523,application_1545136550687_4439,MeasureSparkJob$ - historical - measure_config_util_mssp_2018,1,19811696640,185,11012905
524,application_1545136550687_4439,MeasureSparkJob$ - historical - measure_config_util_mssp_2018,4,19811696640,110,9030721
525,application_1545136550687_4439,MeasureSparkJob$ - historical - measure_config_util_mssp_2018,6,19811696640,91,8214527
526,application_1545136550687_4439,MeasureSparkJob$ - historical - measure_config_util_mssp_2018,3,19811696640,155,10149201
527,application_1545136550687_4434,MeasureSparkJob$ - historical - m29d455cb-ef2b-40db-8190-6344d01ece28,2,19811696640,4862,34910624
528,application_1545136550687_4434,MeasureSparkJob$ - historical - m29d455cb-ef2b-40db-8190-6344d01ece28,driver,3764453376,0,0
529,application_1545136550687_4434,MeasureSparkJob$ - historical - m29d455cb-ef2b-40db-8190-6344d01ece28,5,19811696640,4930,35283970
530,application_1545136550687_4434,MeasureSparkJob$ - historical - m29d455cb-ef2b-40db-8190-6344d01ece28,8,19811696640,5678,32340807
531,application_1545136550687_4434,MeasureSparkJob$ - historical - m29d455cb-ef2b-40db-8190-6344d01ece28,7,19811696640,5882,32098830
532,application_1545136550687_4434,MeasureSparkJob$ - historical - m29d455cb-ef2b-40db-8190-6344d01ece28,1,19811696640,5100,35427415
533,application_1545136550687_4434,MeasureSparkJob$ - historical - m29d455cb-ef2b-40db-8190-6344d01ece28,4,19811696640,4998,35054681
534,application_1545136550687_4434,MeasureSparkJob$ - historical - m29d455cb-ef2b-40db-8190-6344d01ece28,6,19811696640,4964,35057197
535,application_1545136550687_4434,MeasureSparkJob$ - historical - m29d455cb-ef2b-40db-8190-6344d01ece28,3,19811696640,4964,35110472
536,application_1545136550687_4433,DeduplicatorSparkJob$ - complete,2,23838228480,316,7798660
537,application_1545136550687_4433,DeduplicatorSparkJob$ - complete,driver,543227904,0,0
538,application_1545136550687_4433,DeduplicatorSparkJob$ - complete,1,23838228480,170,7771806
539,application_1545136550687_4433,DeduplicatorSparkJob$ - complete,4,23838228480,240,7733119
540,application_1545136550687_4433,DeduplicatorSparkJob$ - complete,3,23838228480,179,7828214
541,application_1545136550687_4406,RiskSparkJob$ - historical - measure_config_risk_HHS_2017_model,2,28670066688,262,15493151
542,application_1545136550687_4406,RiskSparkJob$ - historical - measure_config_risk_HHS_2017_model,driver,543227904,0,0
543,application_1545136550687_4406,RiskSparkJob$ - historical - measure_config_risk_HHS_2017_model,5,28670066688,271,15610382
544,application_1545136550687_4406,RiskSparkJob$ - historical - measure_config_risk_HHS_2017_model,1,28670066688,268,15474319
545,application_1545136550687_4406,RiskSparkJob$ - historical - measure_config_risk_HHS_2017_model,4,28670066688,266,15591593
546,application_1545136550687_4406,RiskSparkJob$ - historical - measure_config_risk_HHS_2017_model,6,28670066688,164,15233418
547,application_1545136550687_4406,RiskSparkJob$ - historical - measure_config_risk_HHS_2017_model,3,28670066688,157,15403170
548,application_1545136550687_4405,RiskSparkJob$ - historical - measure_config_risk_HHS_2017_model,2,28670066688,282,3012226
549,application_1545136550687_4405,RiskSparkJob$ - historical - measure_config_risk_HHS_2017_model,driver,543227904,0,0
550,application_1545136550687_4405,RiskSparkJob$ - historical - measure_config_risk_HHS_2017_model,5,28670066688,20,243694
551,application_1545136550687_4405,RiskSparkJob$ - historical - measure_config_risk_HHS_2017_model,1,28670066688,289,2997699
552,application_1545136550687_4405,RiskSparkJob$ - historical - measure_config_risk_HHS_2017_model,4,28670066688,246,2865241
553,application_1545136550687_4405,RiskSparkJob$ - historical - measure_config_risk_HHS_2017_model,6,28670066688,21,404762
554,application_1545136550687_4405,RiskSparkJob$ - historical - measure_config_risk_HHS_2017_model,3,28670066688,250,2958327
555,application_1545136550687_4369,DeduplicatorSparkJob$ - complete,driver,15785164800,0,0
556,application_1545136550687_4369,DeduplicatorSparkJob$ - complete,5,15785164800,1728,20130678
557,application_1545136550687_4369,DeduplicatorSparkJob$ - complete,1,15785164800,1746,20156197
558,application_1545136550687_4369,DeduplicatorSparkJob$ - complete,3,15785164800,1747,20142364
559,application_1545136550687_4348,MeasureSparkJob$ - historical - measure_config_disney_2018,2,19811696640,1224,10517396
560,application_1545136550687_4348,MeasureSparkJob$ - historical - measure_config_disney_2018,driver,3764453376,0,0
561,application_1545136550687_4348,MeasureSparkJob$ - historical - measure_config_disney_2018,5,19811696640,1232,10591979
562,application_1545136550687_4348,MeasureSparkJob$ - historical - measure_config_disney_2018,8,19811696640,1136,6090775
563,application_1545136550687_4348,MeasureSparkJob$ - historical - measure_config_disney_2018,7,19811696640,1072,6153059
564,application_1545136550687_4348,MeasureSparkJob$ - historical - measure_config_disney_2018,1,19811696640,1216,10566789
565,application_1545136550687_4348,MeasureSparkJob$ - historical - measure_config_disney_2018,4,19811696640,1272,10744521
566,application_1545136550687_4348,MeasureSparkJob$ - historical - measure_config_disney_2018,6,19811696640,1288,10636478
567,application_1545136550687_4348,MeasureSparkJob$ - historical - measure_config_disney_2018,3,19811696640,1296,10589706
568,application_1545136550687_4344,MeasureSparkJob$ - historical - measure_config_disney_2018,2,19811696640,2736,9461531
569,application_1545136550687_4344,MeasureSparkJob$ - historical - measure_config_disney_2018,driver,3764453376,0,0
570,application_1545136550687_4344,MeasureSparkJob$ - historical - measure_config_disney_2018,5,19811696640,2916,9479112
571,application_1545136550687_4344,MeasureSparkJob$ - historical - measure_config_disney_2018,8,19811696640,2916,6407466
572,application_1545136550687_4344,MeasureSparkJob$ - historical - measure_config_disney_2018,7,19811696640,2628,6282142
573,application_1545136550687_4344,MeasureSparkJob$ - historical - measure_config_disney_2018,1,19811696640,2718,9474104
574,application_1545136550687_4344,MeasureSparkJob$ - historical - measure_config_disney_2018,4,19811696640,2628,9368725
575,application_1545136550687_4344,MeasureSparkJob$ - historical - measure_config_disney_2018,6,19811696640,2592,9414134
576,application_1545136550687_4344,MeasureSparkJob$ - historical - measure_config_disney_2018,3,19811696640,2772,9456583
577,application_1545136550687_4324,MeasureSparkJob$ - historical - measure_config_disney_2018,2,19811696640,3480,23907674
578,application_1545136550687_4324,MeasureSparkJob$ - historical - measure_config_disney_2018,driver,3764453376,0,0
579,application_1545136550687_4324,MeasureSparkJob$ - historical - measure_config_disney_2018,5,19811696640,3654,25224132
580,application_1545136550687_4324,MeasureSparkJob$ - historical - measure_config_disney_2018,8,19811696640,3768,17498177
581,application_1545136550687_4324,MeasureSparkJob$ - historical - measure_config_disney_2018,7,19811696640,3552,16511059
582,application_1545136550687_4324,MeasureSparkJob$ - historical - measure_config_disney_2018,1,19811696640,3872,25582481
583,application_1545136550687_4324,MeasureSparkJob$ - historical - measure_config_disney_2018,4,19811696640,3288,24442467
584,application_1545136550687_4324,MeasureSparkJob$ - historical - measure_config_disney_2018,6,19811696640,3840,25079566
585,application_1545136550687_4324,MeasureSparkJob$ - historical - measure_config_disney_2018,3,19811696640,3754,24705239
586,application_1545136550687_4296,MeasureSparkJob$ - historical - measure_config_disney_2019,2,19811696640,7296,15834190
587,application_1545136550687_4296,MeasureSparkJob$ - historical - measure_config_disney_2019,driver,3764453376,0,0
588,application_1545136550687_4296,MeasureSparkJob$ - historical - measure_config_disney_2019,5,19811696640,4512,15066237
589,application_1545136550687_4296,MeasureSparkJob$ - historical - measure_config_disney_2019,8,19811696640,3328,11681263
590,application_1545136550687_4296,MeasureSparkJob$ - historical - measure_config_disney_2019,7,19811696640,4032,11969515
591,application_1545136550687_4296,MeasureSparkJob$ - historical - measure_config_disney_2019,1,19811696640,6304,15324686
592,application_1545136550687_4296,MeasureSparkJob$ - historical - measure_config_disney_2019,4,19811696640,4868,15110221
593,application_1545136550687_4296,MeasureSparkJob$ - historical - measure_config_disney_2019,6,19811696640,3616,11533716
594,application_1545136550687_4296,MeasureSparkJob$ - historical - measure_config_disney_2019,3,19811696640,4988,15208247
595,application_1545136550687_4294,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,2,19811696640,1133,7266870
596,application_1545136550687_4294,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,driver,11758632960,0,0
597,application_1545136550687_4294,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,5,19811696640,839,5861768
598,application_1545136550687_4294,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,1,19811696640,1285,7362403
599,application_1545136550687_4294,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,4,19811696640,1074,7217741
600,application_1545136550687_4294,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,6,19811696640,848,5915400
601,application_1545136550687_4294,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,3,19811696640,1355,7228829
602,application_1545136550687_4295,MeasureSparkJob$ - historical - measure_config_disney_2019,driver,3764453376,0,0
603,application_1545136550687_4293,MeasureSparkJob$ - historical - measure_config_disney_2019,2,19811696640,6054,14822323
604,application_1545136550687_4293,MeasureSparkJob$ - historical - measure_config_disney_2019,driver,3764453376,0,0
605,application_1545136550687_4293,MeasureSparkJob$ - historical - measure_config_disney_2019,5,19811696640,6626,11877791
606,application_1545136550687_4293,MeasureSparkJob$ - historical - measure_config_disney_2019,8,19811696640,7114,12695312
607,application_1545136550687_4293,MeasureSparkJob$ - historical - measure_config_disney_2019,7,19811696640,7114,12540058
608,application_1545136550687_4293,MeasureSparkJob$ - historical - measure_config_disney_2019,1,19811696640,10778,18263902
609,application_1545136550687_4293,MeasureSparkJob$ - historical - measure_config_disney_2019,4,19811696640,6210,14077143
610,application_1545136550687_4293,MeasureSparkJob$ - historical - measure_config_disney_2019,6,19811696640,8172,12589820
611,application_1545136550687_4293,MeasureSparkJob$ - historical - measure_config_disney_2019,3,19811696640,6348,14819334
612,application_1545136550687_4292,MeasureSparkJob$ - historical - measure_config_utilization_disney_2018,2,19811696640,716,7740712
613,application_1545136550687_4292,MeasureSparkJob$ - historical - measure_config_utilization_disney_2018,driver,11758632960,0,0
614,application_1545136550687_4292,MeasureSparkJob$ - historical - measure_config_utilization_disney_2018,5,19811696640,327,5621649
615,application_1545136550687_4292,MeasureSparkJob$ - historical - measure_config_utilization_disney_2018,1,19811696640,699,7725016
616,application_1545136550687_4292,MeasureSparkJob$ - historical - measure_config_utilization_disney_2018,4,19811696640,746,7881597
617,application_1545136550687_4292,MeasureSparkJob$ - historical - measure_config_utilization_disney_2018,6,19811696640,330,5553682
618,application_1545136550687_4292,MeasureSparkJob$ - historical - measure_config_utilization_disney_2018,3,19811696640,716,7825303
619,application_1545136550687_4275,DeduplicatorSparkJob$ - complete,2,23838228480,173,7996439
620,application_1545136550687_4275,DeduplicatorSparkJob$ - complete,driver,543227904,0,0
621,application_1545136550687_4275,DeduplicatorSparkJob$ - complete,1,23838228480,282,8019839
622,application_1545136550687_4275,DeduplicatorSparkJob$ - complete,4,23838228480,170,7972374
623,application_1545136550687_4275,DeduplicatorSparkJob$ - complete,3,23838228480,280,8041687
624,application_1545136550687_4270,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,2,19811696640,1253,7947548
625,application_1545136550687_4270,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,driver,11758632960,0,0
626,application_1545136550687_4270,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,5,19811696640,726,4317544
627,application_1545136550687_4270,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,1,19811696640,1256,8017254
628,application_1545136550687_4270,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,4,19811696640,1323,8132467
629,application_1545136550687_4270,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,6,19811696640,708,4314234
630,application_1545136550687_4270,MeasureSparkJob$ - historical - measure_config_utilization_disney_2019,3,19811696640,1268,7961330
631,application_1545136550687_4269,MeasureSparkJob$ - historical - measure_config_utilization_disney_2018,2,19811696640,722,9987662
632,application_1545136550687_4269,MeasureSparkJob$ - historical - measure_config_utilization_disney_2018,driver,11758632960,0,0
633,application_1545136550687_4269,MeasureSparkJob$ - historical - measure_config_utilization_disney_2018,5,19811696640,333,7737355
634,application_1545136550687_4269,MeasureSparkJob$ - historical - measure_config_utilization_disney_2018,1,19811696640,711,9921119
635,application_1545136550687_4269,MeasureSparkJob$ - historical - measure_config_utilization_disney_2018,4,19811696640,718,9939992
636,application_1545136550687_4269,MeasureSparkJob$ - historical - measure_config_utilization_disney_2018,6,19811696640,332,7703901
637,application_1545136550687_4269,MeasureSparkJob$ - historical - measure_config_utilization_disney_2018,3,19811696640,718,9927903
638,application_1545136550687_4249,ClaimAnalyticsSparkJob$ - historical - measure_config_util_mssp_2018,2,7732101120,14,23003
639,application_1545136550687_4249,ClaimAnalyticsSparkJob$ - historical - measure_config_util_mssp_2018,driver,535953408,0,0
640,application_1545136550687_4249,ClaimAnalyticsSparkJob$ - historical - measure_config_util_mssp_2018,5,7732101120,10,24790
641,application_1545136550687_4249,ClaimAnalyticsSparkJob$ - historical - measure_config_util_mssp_2018,1,7732101120,22,19287
642,application_1545136550687_4249,ClaimAnalyticsSparkJob$ - historical - measure_config_util_mssp_2018,4,7732101120,18,24765
643,application_1545136550687_4249,ClaimAnalyticsSparkJob$ - historical - measure_config_util_mssp_2018,6,7732101120,18,21620
644,application_1545136550687_4249,ClaimAnalyticsSparkJob$ - historical - measure_config_util_mssp_2018,3,7732101120,18,19824
